,total_enrollment,total_price,year,for_profit,private,public,net_cost_0_to_30,net_cost_30_to_48,net_cost_48_to_75,net_cost_75_to_110,net_cost_over_110,state_code,off_campus,on_campus,two_year,four_year,room_and_board,in_state_tuition,in_state_total,out_of_state_tuition,out_of_state_total,asian_enrollment,white_enrollment,black_enrollment,american_indian_alaska_native_enrollment,hispanic_enrollment
25,3154.0,23409,2016,0.0,0.0,1.0,10517.0,11338.0,14768.0,18515.0,18765.0,5,1.0,0.0,0.0,1.0,8782.0,9440,18222,20456,29238,37.0,1776.0,191.0,37.0,812.0
26,3154.0,24597,2017,0.0,0.0,1.0,10814.0984,11658.29112,15185.18638,19038.03669,19295.09903,5,1.0,0.0,0.0,1.0,8782.0,9440,18222,20456,29238,37.0,1776.0,191.0,37.0,812.0
27,3154.0,25811,2018,0.0,0.0,1.0,10725.77185,11563.06943,15061.158,18882.5393,19137.50202,5,1.0,0.0,0.0,1.0,8782.0,9440,18222,20456,29238,37.0,1776.0,191.0,37.0,812.0
28,7610.0,58430,2018,0.0,1.0,0.0,25947.84794,28160.41294,30669.00238,34564.11805,34563.02973,6,1.0,0.0,0.0,1.0,16030.0,38660,54690,38660,54690,554.0,4058.0,857.0,10.0,1007.0
29,7610.0,58430,2018,0.0,1.0,0.0,25947.84794,28160.41294,30669.00238,34564.11805,34563.02973,6,0.0,1.0,0.0,1.0,16030.0,38660,54690,38660,54690,554.0,4058.0,857.0,10.0,1007.0
30,7610.0,53688,2016,0.0,1.0,0.0,23842.0,25875.0,28180.0,31759.0,31758.0,6,1.0,0.0,0.0,1.0,16030.0,38660,54690,38660,54690,554.0,4058.0,857.0,10.0,1007.0
31,7610.0,56358,2017,0.0,1.0,0.0,25027.70519,27161.8099,29581.441660000004,33338.43172,33337.38198,6,0.0,1.0,0.0,1.0,16030.0,38660,54690,38660,54690,554.0,4058.0,857.0,10.0,1007.0
32,7610.0,53688,2016,0.0,1.0,0.0,23842.0,25875.0,28180.0,31759.0,31758.0,6,0.0,1.0,0.0,1.0,16030.0,38660,54690,38660,54690,554.0,4058.0,857.0,10.0,1007.0
33,7610.0,56358,2017,0.0,1.0,0.0,25027.70519,27161.8099,29581.441660000004,33338.43172,33337.38198,6,1.0,0.0,0.0,1.0,16030.0,38660,54690,38660,54690,554.0,4058.0,857.0,10.0,1007.0
34,4247.0,17668,2016,0.0,0.0,1.0,4313.0,6759.0,10161.0,12421.0,12881.0,6,1.0,0.0,1.0,0.0,11660.0,5375,17035,9935,21595,38.0,3812.0,126.0,18.0,135.0
35,4247.0,20515,2018,0.0,0.0,1.0,4599.1012,7207.355670999999,10835.02604,13244.94227,13735.45619,6,0.0,1.0,1.0,0.0,11660.0,5375,17035,9935,21595,38.0,3812.0,126.0,18.0,135.0
36,4247.0,21704,2017,0.0,0.0,1.0,4978.453815,7801.847747,11728.74315,14337.4391,14868.41261,6,0.0,1.0,1.0,0.0,11660.0,5375,17035,9935,21595,38.0,3812.0,126.0,18.0,135.0
37,4247.0,18458,2016,0.0,0.0,1.0,4313.0,6759.0,10161.0,12421.0,12881.0,6,0.0,1.0,1.0,0.0,11660.0,5375,17035,9935,21595,38.0,3812.0,126.0,18.0,135.0
38,4247.0,20394,2017,0.0,0.0,1.0,4978.453815,7801.847747,11728.74315,14337.4391,14868.41261,6,1.0,0.0,1.0,0.0,11660.0,5375,17035,9935,21595,38.0,3812.0,126.0,18.0,135.0
39,4247.0,18840,2018,0.0,0.0,1.0,4599.1012,7207.355670999999,10835.02604,13244.94227,13735.45619,6,1.0,0.0,1.0,0.0,11660.0,5375,17035,9935,21595,38.0,3812.0,126.0,18.0,135.0
40,1641.0,50706,2016,0.0,1.0,0.0,23159.0,24783.0,26197.0,29067.0,29980.0,7,0.0,1.0,0.0,1.0,11318.0,37087,48405,37087,48405,10.0,1166.0,153.0,3.0,80.0
41,1641.0,52074,2017,0.0,1.0,0.0,23783.80795,25451.62194,26903.77032,29851.200210000003,30788.83209,7,1.0,0.0,0.0,1.0,11318.0,37087,48405,37087,48405,10.0,1166.0,153.0,3.0,80.0
42,1641.0,53481,2018,0.0,1.0,0.0,24426.42841,26139.30547,27630.6898,30657.75701,31620.72299,7,0.0,1.0,0.0,1.0,11318.0,37087,48405,37087,48405,10.0,1166.0,153.0,3.0,80.0
43,1641.0,52074,2017,0.0,1.0,0.0,23783.80795,25451.62194,26903.77032,29851.200210000003,30788.83209,7,0.0,1.0,0.0,1.0,11318.0,37087,48405,37087,48405,10.0,1166.0,153.0,3.0,80.0
44,1641.0,53481,2018,0.0,1.0,0.0,24426.42841,26139.30547,27630.6898,30657.75701,31620.72299,7,1.0,0.0,0.0,1.0,11318.0,37087,48405,37087,48405,10.0,1166.0,153.0,3.0,80.0
45,1641.0,50706,2016,0.0,1.0,0.0,23159.0,24783.0,26197.0,29067.0,29980.0,7,1.0,0.0,0.0,1.0,11318.0,37087,48405,37087,48405,10.0,1166.0,153.0,3.0,80.0
46,717.0,25656,2018,1.0,0.0,0.0,18874.8417,19112.2674,22472.29176,24727.33495,24727.33495,8,1.0,0.0,1.0,0.0,0.0,13680,13680,13680,13680,19.0,371.0,262.0,7.0,43.0
47,717.0,25706,2017,1.0,0.0,0.0,18911.62616,19149.51456,22516.08715,24775.52511,24775.52511,8,1.0,0.0,1.0,0.0,0.0,13680,13680,13680,13680,19.0,371.0,262.0,7.0,43.0
48,717.0,25610,2016,1.0,0.0,0.0,18841.0,19078.0,22432.0,24683.0,24683.0,8,1.0,0.0,1.0,0.0,0.0,13680,13680,13680,13680,19.0,371.0,262.0,7.0,43.0
49,873.0,45795,2018,0.0,1.0,0.0,17756.73421,18877.9644,21142.892180000003,24797.58905,27374.920660000003,2,1.0,0.0,0.0,1.0,12330.0,41160,53490,41160,53490,41.0,284.0,288.0,1.0,78.0
50,873.0,44595,2017,0.0,1.0,0.0,17258.7476,18348.53295,20549.94095,24102.14206,26607.19255,2,1.0,0.0,0.0,1.0,12330.0,41160,53490,41160,53490,41.0,284.0,288.0,1.0,78.0
51,873.0,42972,2016,0.0,1.0,0.0,16597.0,17645.0,19762.0,23178.0,25587.0,2,1.0,0.0,0.0,1.0,12330.0,41160,53490,41160,53490,41.0,284.0,288.0,1.0,78.0
52,873.0,55625,2018,0.0,1.0,0.0,17756.73421,18877.9644,21142.892180000003,24797.58905,27374.920660000003,2,0.0,1.0,0.0,1.0,12330.0,41160,53490,41160,53490,41.0,284.0,288.0,1.0,78.0
53,873.0,54065,2017,0.0,1.0,0.0,17258.7476,18348.53295,20549.94095,24102.14206,26607.19255,2,0.0,1.0,0.0,1.0,12330.0,41160,53490,41160,53490,41.0,284.0,288.0,1.0,78.0
54,873.0,51992,2016,0.0,1.0,0.0,16597.0,17645.0,19762.0,23178.0,25587.0,2,0.0,1.0,0.0,1.0,12330.0,41160,53490,41160,53490,41.0,284.0,288.0,1.0,78.0
55,2351.0,13116,2018,0.0,0.0,1.0,3670.092948,2691.827754,3990.853104,5116.177771,0.0,9,1.0,0.0,1.0,0.0,0.0,5160,5160,8010,8010,28.0,1433.0,720.0,22.0,98.0
56,2351.0,13028,2017,0.0,0.0,1.0,3645.468963,2673.767306,3964.077023,5081.851479,0.0,9,1.0,0.0,1.0,0.0,0.0,5160,5160,8010,8010,28.0,1433.0,720.0,22.0,98.0
57,5001.0,19819,2018,0.0,0.0,1.0,6486.317972999999,7623.536693000001,9607.083246,12627.95768,13973.73968,5,1.0,0.0,1.0,0.0,0.0,2281,2281,13018,13018,63.0,3010.0,78.0,33.0,1631.0
58,5001.0,19819,2017,0.0,0.0,1.0,6486.317972999999,7623.536693000001,9607.083246,12627.95768,13973.73968,5,1.0,0.0,1.0,0.0,0.0,2281,2281,13018,13018,63.0,3010.0,78.0,33.0,1631.0
59,5001.0,18055,2016,0.0,0.0,1.0,5909.0,6945.0,8752.0,11504.0,12730.0,5,1.0,0.0,1.0,0.0,0.0,2281,2281,13018,13018,63.0,3010.0,78.0,33.0,1631.0
60,1398.0,14480,2017,0.0,0.0,1.0,3618.985994,4163.507003,4775.966387,5816.336134,0.0,10,1.0,0.0,1.0,0.0,0.0,4440,4440,8880,8880,7.0,742.0,608.0,13.0,7.0
61,5519.0,24216,2018,0.0,0.0,1.0,13839.86452,13887.16105,18138.21789,18749.69441,17772.23286,10,1.0,0.0,0.0,1.0,5422.0,11068,16490,19396,24818,20.0,208.0,4950.0,8.0,68.0
62,5519.0,24216,2017,0.0,0.0,1.0,13446.7648,13492.71794,17623.03015,18217.13864,17267.44036,10,1.0,0.0,0.0,1.0,5422.0,11068,16490,19396,24818,20.0,208.0,4950.0,8.0,68.0
63,5519.0,22368,2016,0.0,0.0,1.0,12290.0,12332.0,16107.0,16650.0,15782.0,10,1.0,0.0,0.0,1.0,5422.0,11068,16490,19396,24818,20.0,208.0,4950.0,8.0,68.0
64,5519.0,22110,2018,0.0,0.0,1.0,13839.86452,13887.16105,18138.21789,18749.69441,17772.23286,10,0.0,1.0,0.0,1.0,5422.0,11068,16490,19396,24818,20.0,208.0,4950.0,8.0,68.0
65,5519.0,19634,2016,0.0,0.0,1.0,12290.0,12332.0,16107.0,16650.0,15782.0,10,0.0,1.0,0.0,1.0,5422.0,11068,16490,19396,24818,20.0,208.0,4950.0,8.0,68.0
66,5519.0,21482,2017,0.0,0.0,1.0,13446.7648,13492.71794,17623.03015,18217.13864,17267.44036,10,0.0,1.0,0.0,1.0,5422.0,11068,16490,19396,24818,20.0,208.0,4950.0,8.0,68.0
67,4437.0,21128,2017,0.0,0.0,1.0,10791.96,11244.17333,11549.97333,11257.14667,0.0,11,1.0,0.0,1.0,0.0,0.0,2310,2310,8070,8070,76.0,2730.0,912.0,29.0,416.0
68,4437.0,26131,2018,0.0,0.0,1.0,13347.43974,13906.73482,14284.94667,13922.780180000002,0.0,11,1.0,0.0,1.0,0.0,0.0,2310,2310,8070,8070,76.0,2730.0,912.0,29.0,416.0
69,46.0,25022,2018,0.0,1.0,0.0,0.0,15316.97853,0.0,0.0,0.0,12,1.0,0.0,0.0,1.0,5700.0,9300,15000,9300,15000,0.0,41.0,0.0,3.0,1.0
70,46.0,19654,2017,0.0,1.0,0.0,0.0,15067.06186,0.0,0.0,0.0,12,0.0,1.0,0.0,1.0,5700.0,9300,15000,9300,15000,0.0,41.0,0.0,3.0,1.0
71,46.0,19980,2018,0.0,1.0,0.0,0.0,15316.97853,0.0,0.0,0.0,12,0.0,1.0,0.0,1.0,5700.0,9300,15000,9300,15000,0.0,41.0,0.0,3.0,1.0
72,46.0,24509,2017,0.0,1.0,0.0,0.0,15067.06186,0.0,0.0,0.0,12,1.0,0.0,0.0,1.0,5700.0,9300,15000,9300,15000,0.0,41.0,0.0,3.0,1.0
73,579.0,42570,2018,0.0,1.0,0.0,15038.521819999998,16190.82814,21605.23004,21568.25764,21350.53131,12,1.0,0.0,0.0,1.0,7300.0,20830,28130,20830,28130,10.0,321.0,13.0,87.0,15.0
74,579.0,41410,2017,0.0,1.0,0.0,14869.01247,16008.33037,21361.70288,21325.14722,21109.87504,12,1.0,0.0,0.0,1.0,7300.0,20830,28130,20830,28130,10.0,321.0,13.0,87.0,15.0
75,579.0,40750,2016,0.0,1.0,0.0,14643.0,15765.0,21037.0,21001.0,20789.0,12,1.0,0.0,0.0,1.0,7300.0,20830,28130,20830,28130,10.0,321.0,13.0,87.0,15.0
76,579.0,34600,2018,0.0,1.0,0.0,15038.521819999998,16190.82814,21605.23004,21568.25764,21350.53131,12,0.0,1.0,0.0,1.0,7300.0,20830,28130,20830,28130,10.0,321.0,13.0,87.0,15.0
77,579.0,34210,2017,0.0,1.0,0.0,14869.01247,16008.33037,21361.70288,21325.14722,21109.87504,12,0.0,1.0,0.0,1.0,7300.0,20830,28130,20830,28130,10.0,321.0,13.0,87.0,15.0
78,579.0,33690,2016,0.0,1.0,0.0,14643.0,15765.0,21037.0,21001.0,20789.0,12,0.0,1.0,0.0,1.0,7300.0,20830,28130,20830,28130,10.0,321.0,13.0,87.0,15.0
79,1563.0,49919,2017,0.0,1.0,0.0,21901.61957,26694.28495,29883.86134,33738.53808,34002.08799,6,1.0,0.0,0.0,1.0,10920.0,35105,46025,35105,46025,228.0,987.0,59.0,4.0,63.0
80,1563.0,48099,2016,0.0,1.0,0.0,21108.0,25727.0,28801.0,32516.0,32770.0,6,1.0,0.0,0.0,1.0,10920.0,35105,46025,35105,46025,228.0,987.0,59.0,4.0,63.0
81,1563.0,46279,2016,0.0,1.0,0.0,21108.0,25727.0,28801.0,32516.0,32770.0,6,0.0,1.0,0.0,1.0,10920.0,35105,46025,35105,46025,228.0,987.0,59.0,4.0,63.0
82,1563.0,48019,2017,0.0,1.0,0.0,21901.61957,26694.28495,29883.86134,33738.53808,34002.08799,6,0.0,1.0,0.0,1.0,10920.0,35105,46025,35105,46025,228.0,987.0,59.0,4.0,63.0
83,1563.0,51585,2018,0.0,1.0,0.0,22615.87718,27564.8414,30858.43655,34838.822360000006,35110.96718,6,1.0,0.0,0.0,1.0,10920.0,35105,46025,35105,46025,228.0,987.0,59.0,4.0,63.0
84,1563.0,49585,2018,0.0,1.0,0.0,22615.87718,27564.8414,30858.43655,34838.822360000006,35110.96718,6,0.0,1.0,0.0,1.0,10920.0,35105,46025,35105,46025,228.0,987.0,59.0,4.0,63.0
85,3910.0,19069,2017,0.0,0.0,1.0,11009.77727,11901.95833,15755.65439,17141.055930000002,17252.85257,2,0.0,1.0,0.0,1.0,8878.0,6726,15604,19802,28680,9.0,265.0,3450.0,6.0,45.0
86,3910.0,21270,2016,0.0,0.0,1.0,10045.0,10859.0,14375.0,15639.0,15741.0,2,1.0,0.0,0.0,1.0,8878.0,6726,15604,19802,28680,9.0,265.0,3450.0,6.0,45.0
87,3910.0,21395,2017,0.0,0.0,1.0,11009.77727,11901.95833,15755.65439,17141.055930000002,17252.85257,2,1.0,0.0,0.0,1.0,8878.0,6726,15604,19802,28680,9.0,265.0,3450.0,6.0,45.0
88,3910.0,21975,2018,0.0,0.0,1.0,11046.72865,11941.90407,15808.53403,17198.5853,17310.75716,2,1.0,0.0,0.0,1.0,8878.0,6726,15604,19802,28680,9.0,265.0,3450.0,6.0,45.0
89,3910.0,17398,2016,0.0,0.0,1.0,10045.0,10859.0,14375.0,15639.0,15741.0,2,0.0,1.0,0.0,1.0,8878.0,6726,15604,19802,28680,9.0,265.0,3450.0,6.0,45.0
90,3910.0,19133,2018,0.0,0.0,1.0,11046.72865,11941.90407,15808.53403,17198.5853,17310.75716,2,0.0,1.0,0.0,1.0,8878.0,6726,15604,19802,28680,9.0,265.0,3450.0,6.0,45.0
91,3640.0,9709,2018,0.0,0.0,1.0,523.075664,2356.471653,3996.213875,5946.433604,3517.341789,2,1.0,0.0,1.0,0.0,0.0,3246,3246,5916,5916,10.0,636.0,2918.0,3.0,41.0
92,3640.0,9225,2016,0.0,0.0,1.0,497.0,2239.0,3797.0,5650.0,3342.0,2,1.0,0.0,1.0,0.0,0.0,3246,3246,5916,5916,10.0,636.0,2918.0,3.0,41.0
93,3640.0,9709,2017,0.0,0.0,1.0,523.075664,2356.471653,3996.213875,5946.433604,3517.341789,2,1.0,0.0,1.0,0.0,0.0,3246,3246,5916,5916,10.0,636.0,2918.0,3.0,41.0
94,1550.0,53894,2018,0.0,1.0,0.0,23974.35707,24500.13313,25544.4687,26278.4933,28636.23807,13,1.0,0.0,0.0,1.0,13200.0,32060,45260,32060,45260,7.0,647.0,515.0,6.0,217.0
95,1550.0,52234,2017,0.0,1.0,0.0,23173.76771,23681.98622,24691.4477,25400.96061,27679.97186,13,1.0,0.0,0.0,1.0,13200.0,32060,45260,32060,45260,7.0,647.0,515.0,6.0,217.0
96,1550.0,53124,2018,0.0,1.0,0.0,23974.35707,24500.13313,25544.4687,26278.4933,28636.23807,13,0.0,1.0,0.0,1.0,13200.0,32060,45260,32060,45260,7.0,647.0,515.0,6.0,217.0
97,1550.0,51350,2017,0.0,1.0,0.0,23173.76771,23681.98622,24691.4477,25400.96061,27679.97186,13,0.0,1.0,0.0,1.0,13200.0,32060,45260,32060,45260,7.0,647.0,515.0,6.0,217.0
98,1550.0,51530,2016,0.0,1.0,0.0,23255.0,23765.0,24778.0,25490.0,27777.0,13,0.0,1.0,0.0,1.0,13200.0,32060,45260,32060,45260,7.0,647.0,515.0,6.0,217.0
99,1550.0,50567,2016,0.0,1.0,0.0,23255.0,23765.0,24778.0,25490.0,27777.0,13,1.0,0.0,0.0,1.0,13200.0,32060,45260,32060,45260,7.0,647.0,515.0,6.0,217.0
100,1268.0,54150,2016,0.0,1.0,0.0,12521.0,12607.0,14703.0,22069.0,28571.0,7,0.0,1.0,0.0,1.0,12380.0,45775,58155,45775,58155,23.0,999.0,47.0,3.0,46.0
101,1268.0,59470,2018,0.0,1.0,0.0,13751.13333,13845.58246,16147.50526,24237.18246,31377.97544,7,1.0,0.0,0.0,1.0,12380.0,45775,58155,45775,58155,23.0,999.0,47.0,3.0,46.0
102,1268.0,59470,2018,0.0,1.0,0.0,13751.13333,13845.58246,16147.50526,24237.18246,31377.97544,7,0.0,1.0,0.0,1.0,12380.0,45775,58155,45775,58155,23.0,999.0,47.0,3.0,46.0
103,1268.0,56750,2017,0.0,1.0,0.0,13122.19298,13212.32225,15408.96122,23128.63804,29942.8301,7,0.0,1.0,0.0,1.0,12380.0,45775,58155,45775,58155,23.0,999.0,47.0,3.0,46.0
104,1268.0,54150,2016,0.0,1.0,0.0,12521.0,12607.0,14703.0,22069.0,28571.0,7,1.0,0.0,0.0,1.0,12380.0,45775,58155,45775,58155,23.0,999.0,47.0,3.0,46.0
105,1268.0,56750,2017,0.0,1.0,0.0,13122.19298,13212.32225,15408.96122,23128.63804,29942.8301,7,1.0,0.0,0.0,1.0,12380.0,45775,58155,45775,58155,23.0,999.0,47.0,3.0,46.0
106,2393.0,61036,2018,0.0,1.0,0.0,22287.99679,20191.42413,23434.83069,28145.62152,34125.61852,14,1.0,0.0,0.0,1.0,12070.0,45306,57376,45306,57376,77.0,1369.0,374.0,13.0,216.0
107,2393.0,55992,2016,0.0,1.0,0.0,20581.0,18645.0,21640.0,25990.0,31512.0,14,0.0,1.0,0.0,1.0,12070.0,45306,57376,45306,57376,77.0,1369.0,374.0,13.0,216.0
108,2393.0,60636,2018,0.0,1.0,0.0,22287.99679,20191.42413,23434.83069,28145.62152,34125.61852,14,0.0,1.0,0.0,1.0,12070.0,45306,57376,45306,57376,77.0,1369.0,374.0,13.0,216.0
109,2393.0,58320,2017,0.0,1.0,0.0,21436.70381,19420.21003,22539.73425,27070.5958,32822.186030000004,14,0.0,1.0,0.0,1.0,12070.0,45306,57376,45306,57376,77.0,1369.0,374.0,13.0,216.0
110,2393.0,56392,2016,0.0,1.0,0.0,20581.0,18645.0,21640.0,25990.0,31512.0,14,1.0,0.0,0.0,1.0,12070.0,45306,57376,45306,57376,77.0,1369.0,374.0,13.0,216.0
111,2393.0,58720,2017,0.0,1.0,0.0,21436.70381,19420.21003,22539.73425,27070.5958,32822.186030000004,14,1.0,0.0,0.0,1.0,12070.0,45306,57376,45306,57376,77.0,1369.0,374.0,13.0,216.0
112,3639.0,23413,2017,0.0,0.0,1.0,15960.21321,14357.57455,15609.70063,16167.0053,21749.35767,15,0.0,1.0,0.0,1.0,9608.0,7144,16752,7144,16752,10.0,102.0,3386.0,3.0,12.0
113,3639.0,24032,2018,0.0,0.0,1.0,16382.174169999998,14737.16446,16022.39463,16594.43349,22324.37379,15,0.0,1.0,0.0,1.0,9608.0,7144,16752,7144,16752,10.0,102.0,3386.0,3.0,12.0
114,3639.0,24170,2016,0.0,0.0,1.0,15436.0,13886.0,15097.0,15636.0,21035.0,15,1.0,0.0,0.0,1.0,9608.0,7144,16752,7144,16752,10.0,102.0,3386.0,3.0,12.0
115,3639.0,24953,2017,0.0,0.0,1.0,15960.21321,14357.57455,15609.70063,16167.0053,21749.35767,15,1.0,0.0,0.0,1.0,9608.0,7144,16752,7144,16752,10.0,102.0,3386.0,3.0,12.0
116,3639.0,22644,2016,0.0,0.0,1.0,15436.0,13886.0,15097.0,15636.0,21035.0,15,0.0,1.0,0.0,1.0,9608.0,7144,16752,7144,16752,10.0,102.0,3386.0,3.0,12.0
117,3639.0,25856,2018,0.0,0.0,1.0,16382.174169999998,14737.16446,16022.39463,16594.43349,22324.37379,15,1.0,0.0,0.0,1.0,9608.0,7144,16752,7144,16752,10.0,102.0,3386.0,3.0,12.0
118,2310.0,45104,2018,0.0,1.0,0.0,18790.85843,21802.10516,22168.03687,24233.16452,29052.85636,6,1.0,0.0,0.0,1.0,12516.0,33484,46000,33484,46000,44.0,1419.0,190.0,3.0,165.0
119,2310.0,43686,2017,0.0,1.0,0.0,18200.10291,21116.6807,21471.10808,23471.31131,28139.47949,6,1.0,0.0,0.0,1.0,12516.0,33484,46000,33484,46000,44.0,1419.0,190.0,3.0,165.0
120,2310.0,42524,2016,0.0,1.0,0.0,17716.0,20555.0,20900.0,22847.0,27391.0,6,1.0,0.0,0.0,1.0,12516.0,33484,46000,33484,46000,44.0,1419.0,190.0,3.0,165.0
121,2310.0,45104,2018,0.0,1.0,0.0,18790.85843,21802.10516,22168.03687,24233.16452,29052.85636,6,0.0,1.0,0.0,1.0,12516.0,33484,46000,33484,46000,44.0,1419.0,190.0,3.0,165.0
122,2310.0,43686,2017,0.0,1.0,0.0,18200.10291,21116.6807,21471.10808,23471.31131,28139.47949,6,0.0,1.0,0.0,1.0,12516.0,33484,46000,33484,46000,44.0,1419.0,190.0,3.0,165.0
123,2310.0,42524,2016,0.0,1.0,0.0,17716.0,20555.0,20900.0,22847.0,27391.0,6,0.0,1.0,0.0,1.0,12516.0,33484,46000,33484,46000,44.0,1419.0,190.0,3.0,165.0
124,11047.0,20732,2017,0.0,0.0,1.0,3222.567738,3848.932209000001,6141.913099,8401.694459,0.0,4,1.0,0.0,1.0,0.0,0.0,1418,1418,7898,7898,452.0,3906.0,305.0,74.0,5896.0
125,11047.0,21296,2018,0.0,0.0,1.0,3310.235508,3953.639799,6308.99968,8630.256859000001,0.0,4,1.0,0.0,1.0,0.0,0.0,1418,1418,7898,7898,452.0,3906.0,305.0,74.0,5896.0
126,3227.0,23144,2017,0.0,0.0,1.0,9737.824259,8336.237136,12666.19474,14521.74545,14670.35236,16,0.0,1.0,1.0,0.0,0.0,4140,4140,9210,9210,10.0,2677.0,342.0,4.0,47.0
127,3227.0,22738,2016,0.0,0.0,1.0,9567.0,8190.0,12444.0,14267.0,14413.0,16,0.0,1.0,1.0,0.0,0.0,4140,4140,9210,9210,10.0,2677.0,342.0,4.0,47.0
128,3227.0,23636,2018,0.0,0.0,1.0,9944.832967,8513.450611,12935.45536,14830.45175,14982.21779,16,0.0,1.0,1.0,0.0,0.0,4140,4140,9210,9210,10.0,2677.0,342.0,4.0,47.0
129,3227.0,23144,2017,0.0,0.0,1.0,9737.824259,8336.237136,12666.19474,14521.74545,14670.35236,16,1.0,0.0,1.0,0.0,0.0,4140,4140,9210,9210,10.0,2677.0,342.0,4.0,47.0
130,3227.0,22738,2016,0.0,0.0,1.0,9567.0,8190.0,12444.0,14267.0,14413.0,16,1.0,0.0,1.0,0.0,0.0,4140,4140,9210,9210,10.0,2677.0,342.0,4.0,47.0
131,3227.0,23636,2018,0.0,0.0,1.0,9944.832967,8513.450611,12935.45536,14830.45175,14982.21779,16,1.0,0.0,1.0,0.0,0.0,4140,4140,9210,9210,10.0,2677.0,342.0,4.0,47.0
132,2023.0,56420,2016,0.0,1.0,0.0,16438.0,17798.0,20547.0,24220.0,32386.0,14,1.0,0.0,0.0,1.0,12140.0,47540,59680,47540,59680,45.0,1564.0,93.0,2.0,127.0
133,2023.0,60680,2018,0.0,1.0,0.0,17626.490840000002,19084.82077,22032.57739,25971.14053,34727.55397,14,1.0,0.0,0.0,1.0,12140.0,47540,59680,47540,59680,45.0,1564.0,93.0,2.0,127.0
134,2023.0,63180,2018,0.0,1.0,0.0,17626.490840000002,19084.82077,22032.57739,25971.14053,34727.55397,14,0.0,1.0,0.0,1.0,12140.0,47540,59680,47540,59680,45.0,1564.0,93.0,2.0,127.0
135,2023.0,58620,2017,0.0,1.0,0.0,17051.77461,18462.555330000003,21314.19959,25124.34487,33595.25322,14,1.0,0.0,0.0,1.0,12140.0,47540,59680,47540,59680,45.0,1564.0,93.0,2.0,127.0
136,2023.0,61120,2017,0.0,1.0,0.0,17051.77461,18462.555330000003,21314.19959,25124.34487,33595.25322,14,0.0,1.0,0.0,1.0,12140.0,47540,59680,47540,59680,45.0,1564.0,93.0,2.0,127.0
137,2023.0,58920,2016,0.0,1.0,0.0,16438.0,17798.0,20547.0,24220.0,32386.0,14,0.0,1.0,0.0,1.0,12140.0,47540,59680,47540,59680,45.0,1564.0,93.0,2.0,127.0
138,62.0,11340,2017,0.0,1.0,0.0,6011.0,3305.0,6046.0,0.0,0.0,17,1.0,0.0,0.0,1.0,4000.0,6400,10400,6400,10400,1.0,61.0,0.0,0.0,0.0
139,62.0,14412,2018,0.0,1.0,0.0,6979.578795,3837.549146,7020.218498,0.0,0.0,17,0.0,1.0,0.0,1.0,4000.0,6400,10400,6400,10400,1.0,61.0,0.0,0.0,0.0
140,62.0,12412,2017,0.0,1.0,0.0,6011.0,3305.0,6046.0,0.0,0.0,17,0.0,1.0,0.0,1.0,4000.0,6400,10400,6400,10400,1.0,61.0,0.0,0.0,0.0
141,62.0,13340,2018,0.0,1.0,0.0,6979.578795,3837.549146,7020.218498,0.0,0.0,17,1.0,0.0,0.0,1.0,4000.0,6400,10400,6400,10400,1.0,61.0,0.0,0.0,0.0
142,575.0,32078,2018,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18,1.0,0.0,0.0,1.0,7282.0,19970,27252,19970,27252,7.0,518.0,13.0,0.0,2.0
143,575.0,31642,2017,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18,1.0,0.0,0.0,1.0,7282.0,19970,27252,19970,27252,7.0,518.0,13.0,0.0,2.0
144,2628.0,13850,2016,0.0,0.0,1.0,4657.0,5577.0,7436.0,9042.0,10023.0,19,1.0,0.0,1.0,0.0,5070.0,3150,8220,3150,8220,44.0,2163.0,161.0,32.0,212.0
145,2628.0,14906,2018,0.0,0.0,1.0,5940.244652,7113.752292,9485.003056,11533.53922,12784.85552,19,1.0,0.0,1.0,0.0,5070.0,3150,8220,3150,8220,44.0,2163.0,161.0,32.0,212.0
146,2628.0,14584,2017,0.0,0.0,1.0,4994.612733,5981.308829,7975.078438,9697.506621,10749.62496,19,1.0,0.0,1.0,0.0,5070.0,3150,8220,3150,8220,44.0,2163.0,161.0,32.0,212.0
147,2628.0,15026,2018,0.0,0.0,1.0,5940.244652,7113.752292,9485.003056,11533.53922,12784.85552,19,0.0,1.0,1.0,0.0,5070.0,3150,8220,3150,8220,44.0,2163.0,161.0,32.0,212.0
148,2628.0,12634,2017,0.0,0.0,1.0,4994.612733,5981.308829,7975.078438,9697.506621,10749.62496,19,0.0,1.0,1.0,0.0,5070.0,3150,8220,3150,8220,44.0,2163.0,161.0,32.0,212.0
149,2628.0,11780,2016,0.0,0.0,1.0,4657.0,5577.0,7436.0,9042.0,10023.0,19,0.0,1.0,1.0,0.0,5070.0,3150,8220,3150,8220,44.0,2163.0,161.0,32.0,212.0
150,660.0,21240,2017,0.0,1.0,0.0,15972.066669999998,16817.771930000003,16271.207019999998,17426.19298,13869.971930000002,9,1.0,0.0,0.0,1.0,7230.0,13340,20570,13340,20570,1.0,3.0,652.0,0.0,4.0
151,660.0,21240,2016,0.0,1.0,0.0,15751.0,16585.0,16046.0,17185.0,13678.0,9,1.0,0.0,0.0,1.0,7230.0,13340,20570,13340,20570,1.0,3.0,652.0,0.0,4.0
