,name,total_enrollment,Asian enrollment,White enrollment,Black enrollment,American Indian / Alaska Native enrollment,Hispanic enrollment,index,total_price,year,campus,net_cost_0_to_30,net_cost_30_to_48,net_cost_48_to_75,net_cost_75_to_110,net_cost_over_110,state,state_code,type,degree_length,room_and_board,in_state_tuition,in_state_total,out_of_state_tuition,out_of_state_total
8592,Hiwassee College,424.0,3.0,349.0,40.0,2.0,11.0,40362819,26667,2017,On Campus,12623.34,10636.34237,14130.68179,16297.93885,16881.192069999997,Tennessee,TN,Private,2 Year,7987.0,19571,27558,19571,27558
8593,Hiwassee College,424.0,3.0,349.0,40.0,2.0,11.0,40362820,31594,2018,On Campus,14955.63071,12601.51501,16741.46925,19309.14914,20000.16433,Tennessee,TN,Private,2 Year,7987.0,19571,27558,19571,27558
8594,Hiwassee College,424.0,3.0,349.0,40.0,2.0,11.0,40362827,30441,2016,Off Campus,12185.0,10267.0,13640.0,15732.0,16295.0,Tennessee,TN,Private,2 Year,7987.0,19571,27558,19571,27558
8595,Hiwassee College,424.0,3.0,349.0,40.0,2.0,11.0,40362828,29386,2017,Off Campus,12623.34,10636.34237,14130.68179,16297.93885,16881.192069999997,Tennessee,TN,Private,2 Year,7987.0,19571,27558,19571,27558
8596,Hiwassee College,424.0,3.0,349.0,40.0,2.0,11.0,40362829,33866,2018,Off Campus,14955.63071,12601.51501,16741.46925,19309.14914,20000.16433,Tennessee,TN,Private,2 Year,7987.0,19571,27558,19571,27558
8597,American Academy McAllister Institute of Funeral Service,424.0,8.0,241.0,96.0,4.0,41.0,40391248,28185,2017,Off Campus,20180.16662,22989.70218,0.0,0.0,0.0,New York,NY,Private,2 Year,,17160,17160,17160,17160
8598,American Academy McAllister Institute of Funeral Service,424.0,8.0,241.0,96.0,4.0,41.0,40391249,28985,2018,Off Campus,20752.958290000002,23642.23941,0.0,0.0,0.0,New York,NY,Private,2 Year,,17160,17160,17160,17160
8599,Sacred Heart Major Seminary,424.0,8.0,286.0,4.0,0.0,42.0,40396224,35589,2017,On Campus,8471.657662,0.0,0.0,29819.28692,0.0,Michigan,MI,Private,4 Year,10675.0,19840,30515,19840,30515
8600,Sacred Heart Major Seminary,424.0,8.0,286.0,4.0,0.0,42.0,40396225,36475,2018,On Campus,8682.562399,0.0,0.0,30561.647989999998,0.0,Michigan,MI,Private,4 Year,10675.0,19840,30515,19840,30515
8601,Sacred Heart Major Seminary,424.0,8.0,286.0,4.0,0.0,42.0,40396228,35758,2017,Off Campus,8471.657662,0.0,0.0,29819.28692,0.0,Michigan,MI,Private,4 Year,10675.0,19840,30515,19840,30515
8602,Sacred Heart Major Seminary,424.0,8.0,286.0,4.0,0.0,42.0,40396229,36450,2018,Off Campus,8682.562399,0.0,0.0,30561.647989999998,0.0,Michigan,MI,Private,4 Year,10675.0,19840,30515,19840,30515
8603,Miles Community College,420.0,5.0,367.0,15.0,17.0,7.0,40393406,14470,2016,On Campus,7019.0,7625.0,10081.0,11190.0,11523.0,Montana,MT,Public,2 Year,6280.0,4230,10510,8820,15100
8604,Miles Community College,420.0,5.0,367.0,15.0,17.0,7.0,40393407,14665,2017,On Campus,7113.58915,7727.755701000001,10216.853140000001,11340.7982,11678.285759999999,Montana,MT,Public,2 Year,6280.0,4230,10510,8820,15100
8605,Miles Community College,420.0,5.0,367.0,15.0,17.0,7.0,40393408,14800,2018,On Campus,7179.0739459999995,7798.8942640000005,10310.90532,11445.19696,11785.791290000001,Montana,MT,Public,2 Year,6280.0,4230,10510,8820,15100
8606,Miles Community College,420.0,5.0,367.0,15.0,17.0,7.0,40393413,14470,2016,Off Campus,7019.0,7625.0,10081.0,11190.0,11523.0,Montana,MT,Public,2 Year,6280.0,4230,10510,8820,15100
8607,Miles Community College,420.0,5.0,367.0,15.0,17.0,7.0,40393414,14665,2017,Off Campus,7113.58915,7727.755701000001,10216.853140000001,11340.7982,11678.285759999999,Montana,MT,Public,2 Year,6280.0,4230,10510,8820,15100
8608,Miles Community College,420.0,5.0,367.0,15.0,17.0,7.0,40393415,14800,2018,Off Campus,7179.0739459999995,7798.8942640000005,10310.90532,11445.19696,11785.791290000001,Montana,MT,Public,2 Year,6280.0,4230,10510,8820,15100
8609,Soka University of America,417.0,78.0,81.0,21.0,4.0,40.0,40352292,45592,2016,On Campus,9630.0,8248.0,7103.0,12049.0,21286.0,California,CA,Private,4 Year,12530.0,31310,43840,31310,43840
8610,Soka University of America,417.0,78.0,81.0,21.0,4.0,40.0,40352293,47368,2017,On Campus,10005.12897,8569.294262000001,7379.6917,12518.359190000001,22115.17915,California,CA,Private,4 Year,12530.0,31310,43840,31310,43840
8611,Soka University of America,417.0,78.0,81.0,21.0,4.0,40.0,40352294,48996,2018,On Campus,10348.99719,8863.814002,7633.325759,12948.605109999999,22875.26005,California,CA,Private,4 Year,12530.0,31310,43840,31310,43840
8612,Soka University of America,417.0,78.0,81.0,21.0,4.0,40.0,40352298,45764,2016,Off Campus,9630.0,8248.0,7103.0,12049.0,21286.0,California,CA,Private,4 Year,12530.0,31310,43840,31310,43840
8613,Soka University of America,417.0,78.0,81.0,21.0,4.0,40.0,40352299,49494,2017,Off Campus,10005.12897,8569.294262000001,7379.6917,12518.359190000001,22115.17915,California,CA,Private,4 Year,12530.0,31310,43840,31310,43840
8614,Soka University of America,417.0,78.0,81.0,21.0,4.0,40.0,40352300,51250,2018,Off Campus,10348.99719,8863.814002,7633.325759,12948.605109999999,22875.26005,California,CA,Private,4 Year,12530.0,31310,43840,31310,43840
8615,Pamlico Community College,410.0,3.0,256.0,115.0,7.0,17.0,40387332,12351,2017,Off Campus,5806.0,5417.0,10122.0,0.0,0.0,North Carolina,NC,Public,2 Year,,2323,2323,8083,8083
8616,Pamlico Community College,410.0,3.0,256.0,115.0,7.0,17.0,40387333,13631,2018,Off Campus,6407.706744,5978.3926,11170.99684,0.0,0.0,North Carolina,NC,Public,2 Year,,2323,2323,8083,8083
8617,Chatfield College,408.0,1.0,176.0,217.0,0.0,0.0,40386307,21240,2017,Off Campus,13311.306999999999,0.0,10483.4101,12207.79015,0.0,Ohio,OH,Private,2 Year,,12184,12184,12184,12184
8618,Chatfield College,408.0,1.0,176.0,217.0,0.0,0.0,40386308,22421,2018,Off Campus,14051.45077,0.0,11066.315340000001,12886.57547,0.0,Ohio,OH,Private,2 Year,,12184,12184,12184,12184
8619,York College,408.0,6.0,274.0,63.0,4.0,60.0,40392834,26750,2016,On Campus,11955.0,17247.0,15958.0,16867.0,17083.0,Nebraska,NE,Private,4 Year,7220.0,19310,26530,19310,26530
8620,York College,408.0,6.0,274.0,63.0,4.0,60.0,40392835,28260,2017,On Campus,12629.842990000001,18220.56897,16858.80673,17819.1185,18047.3114,Nebraska,NE,Private,4 Year,7220.0,19310,26530,19310,26530
8621,York College,408.0,6.0,274.0,63.0,4.0,60.0,40392836,29580,2018,On Campus,13219.77196,19071.63589,17646.26692,18651.43402,18890.28561,Nebraska,NE,Private,4 Year,7220.0,19310,26530,19310,26530
8622,York College,408.0,6.0,274.0,63.0,4.0,60.0,40392841,26750,2016,Off Campus,11955.0,17247.0,15958.0,16867.0,17083.0,Nebraska,NE,Private,4 Year,7220.0,19310,26530,19310,26530
8623,York College,408.0,6.0,274.0,63.0,4.0,60.0,40392842,28260,2017,Off Campus,12629.842990000001,18220.56897,16858.80673,17819.1185,18047.3114,Nebraska,NE,Private,4 Year,7220.0,19310,26530,19310,26530
8624,York College,408.0,6.0,274.0,63.0,4.0,60.0,40392843,29980,2018,Off Campus,13219.77196,19071.63589,17646.26692,18651.43402,18890.28561,Nebraska,NE,Private,4 Year,7220.0,19310,26530,19310,26530
8625,Jewish Theological Seminary of America,405.0,2.0,346.0,1.0,0.0,3.0,40390189,74504,2017,On Campus,0.0,0.0,19047.48686,30482.38392,58215.805770000006,New York,NY,Private,4 Year,12570.0,51326,63896,51326,63896
8626,Jewish Theological Seminary of America,405.0,2.0,346.0,1.0,0.0,3.0,40390190,76848,2018,On Campus,0.0,0.0,19646.74742,31441.40233,60047.35641,New York,NY,Private,4 Year,12570.0,51326,63896,51326,63896
8627,Jewish Theological Seminary of America,405.0,2.0,346.0,1.0,0.0,3.0,40390196,82304,2017,Off Campus,0.0,0.0,19047.48686,30482.38392,58215.805770000006,New York,NY,Private,4 Year,12570.0,51326,63896,51326,63896
8628,Jewish Theological Seminary of America,405.0,2.0,346.0,1.0,0.0,3.0,40390197,76778,2018,Off Campus,0.0,0.0,19646.74742,31441.40233,60047.35641,New York,NY,Private,4 Year,12570.0,51326,63896,51326,63896
8629,Martin University,402.0,0.0,14.0,371.0,3.0,6.0,40402293,24594,2017,Off Campus,16278.23198,0.0,20616.805780000002,0.0,0.0,Indiana,IN,Private,4 Year,7810.0,16500,24310,16500,24310
8630,Martin University,402.0,0.0,14.0,371.0,3.0,6.0,40402294,24174,2018,Off Campus,16000.24315,0.0,20264.72566,0.0,0.0,Indiana,IN,Private,4 Year,7810.0,16500,24310,16500,24310
8631,Montserrat College of Art,402.0,6.0,255.0,19.0,2.0,26.0,40397623,45650,2016,On Campus,24955.0,24032.0,26007.0,33269.0,33797.0,Massachusetts,MA,Private,4 Year,9900.0,33400,43300,33400,43300
8632,Montserrat College of Art,402.0,6.0,255.0,19.0,2.0,26.0,40397624,47100,2017,On Campus,26472.53378,25493.40541,27588.506760000004,35292.11486,35852.222969999995,Massachusetts,MA,Private,4 Year,9900.0,33400,43300,33400,43300
8633,Montserrat College of Art,402.0,6.0,255.0,19.0,2.0,26.0,40397625,49000,2018,On Campus,27540.42793,26521.8018,28701.41892,36715.78829,37298.49099,Massachusetts,MA,Private,4 Year,9900.0,33400,43300,33400,43300
8634,Montserrat College of Art,402.0,6.0,255.0,19.0,2.0,26.0,40397632,44400,2016,Off Campus,24955.0,24032.0,26007.0,33269.0,33797.0,Massachusetts,MA,Private,4 Year,9900.0,33400,43300,33400,43300
8635,Montserrat College of Art,402.0,6.0,255.0,19.0,2.0,26.0,40397633,47100,2017,Off Campus,26472.53378,25493.40541,27588.506760000004,35292.11486,35852.222969999995,Massachusetts,MA,Private,4 Year,9900.0,33400,43300,33400,43300
8636,Montserrat College of Art,402.0,6.0,255.0,19.0,2.0,26.0,40397634,49000,2018,Off Campus,27540.42793,26521.8018,28701.41892,36715.78829,37298.49099,Massachusetts,MA,Private,4 Year,9900.0,33400,43300,33400,43300
8637,Elmira Business Institute,400.0,2.0,332.0,27.0,3.0,12.0,40390523,54356,2017,Off Campus,49687.137010000006,50323.9354,0.0,0.0,0.0,New York,NY,For Profit,2 Year,,14850,14850,14850,14850
8638,Elmira Business Institute,400.0,2.0,332.0,27.0,3.0,12.0,40390524,53636,2018,Off Campus,49028.9808,49657.34416,0.0,0.0,0.0,New York,NY,For Profit,2 Year,,14850,14850,14850,14850
8639,Ancilla College,400.0,0.0,304.0,43.0,1.0,38.0,40402803,26710,2016,On Campus,13205.0,11807.0,12353.0,13464.0,11061.0,Indiana,IN,Private,2 Year,9600.0,17330,26930,17330,26930
8640,Ancilla College,400.0,0.0,304.0,43.0,1.0,38.0,40402804,27910,2017,On Campus,13676.046369999998,12228.17717,12793.65398,13944.28537,11455.565990000001,Indiana,IN,Private,2 Year,9600.0,17330,26930,17330,26930
8641,Ancilla College,400.0,0.0,304.0,43.0,1.0,38.0,40402805,28890,2018,On Campus,13979.60959,12499.60246,13077.630990000001,14253.802619999999,11709.84185,Indiana,IN,Private,2 Year,9600.0,17330,26930,17330,26930
8642,Ancilla College,400.0,0.0,304.0,43.0,1.0,38.0,40402812,25230,2016,Off Campus,13205.0,11807.0,12353.0,13464.0,11061.0,Indiana,IN,Private,2 Year,9600.0,17330,26930,17330,26930
8643,Ancilla College,400.0,0.0,304.0,43.0,1.0,38.0,40402813,26130,2017,Off Campus,13676.046369999998,12228.17717,12793.65398,13944.28537,11455.565990000001,Indiana,IN,Private,2 Year,9600.0,17330,26930,17330,26930
8644,Ancilla College,400.0,0.0,304.0,43.0,1.0,38.0,40402814,26710,2018,Off Campus,13979.60959,12499.60246,13077.630990000001,14253.802619999999,11709.84185,Indiana,IN,Private,2 Year,9600.0,17330,26930,17330,26930
8645,Long Island Business Institute,397.0,172.0,87.0,46.0,0.0,47.0,40390069,20375,2016,Off Campus,14957.0,14975.0,16188.0,16219.0,18219.0,New York,NY,For Profit,2 Year,,9846,9846,9846,9846
8646,Long Island Business Institute,397.0,172.0,87.0,46.0,0.0,47.0,40390070,20175,2017,Off Campus,14810.182819999998,14828.006130000002,16029.099390000001,16059.795090000001,18040.16319,New York,NY,For Profit,2 Year,,9846,9846,9846,9846
8647,Long Island Business Institute,397.0,172.0,87.0,46.0,0.0,47.0,40390071,20175,2018,Off Campus,14810.182819999998,14828.006130000002,16029.099390000001,16059.795090000001,18040.16319,New York,NY,For Profit,2 Year,,9846,9846,9846,9846
8648,San Francisco Conservatory of Music,389.0,29.0,146.0,5.0,0.0,21.0,40408459,63060,2016,On Campus,30542.0,37695.0,29014.0,42086.0,42917.0,California,CA,Private,4 Year,14510.0,46110,60620,46110,60620
8649,San Francisco Conservatory of Music,389.0,29.0,146.0,5.0,0.0,21.0,40408460,64945,2017,On Campus,31503.39978,38881.561610000004,29927.301460000002,43410.78132,44267.9395,California,CA,Private,4 Year,14510.0,46110,60620,46110,60620
8650,San Francisco Conservatory of Music,389.0,29.0,146.0,5.0,0.0,21.0,40408461,66900,2018,On Campus,32401.83635,39990.413889999996,30780.789719999997,44648.801139999996,45530.40438,California,CA,Private,4 Year,14510.0,46110,60620,46110,60620
8651,San Francisco Conservatory of Music,389.0,29.0,146.0,5.0,0.0,21.0,40408468,63060,2016,Off Campus,30542.0,37695.0,29014.0,42086.0,42917.0,California,CA,Private,4 Year,14510.0,46110,60620,46110,60620
8652,San Francisco Conservatory of Music,389.0,29.0,146.0,5.0,0.0,21.0,40408469,65045,2017,Off Campus,31503.39978,38881.561610000004,29927.301460000002,43410.78132,44267.9395,California,CA,Private,4 Year,14510.0,46110,60620,46110,60620
8653,San Francisco Conservatory of Music,389.0,29.0,146.0,5.0,0.0,21.0,40408470,66900,2018,Off Campus,32401.83635,39990.413889999996,30780.789719999997,44648.801139999996,45530.40438,California,CA,Private,4 Year,14510.0,46110,60620,46110,60620
8654,Trinity Baptist College,389.0,6.0,246.0,84.0,4.0,31.0,40405692,21118,2016,On Campus,14079.0,14152.0,16231.0,18699.0,18964.0,Florida,FL,Private,4 Year,7040.0,12140,19180,12140,19180
8655,Trinity Baptist College,389.0,6.0,246.0,84.0,4.0,31.0,40405693,22052,2017,On Campus,14701.68141,14777.910030000001,16948.85936,19526.01326,19802.73359,Florida,FL,Private,4 Year,7040.0,12140,19180,12140,19180
8656,Trinity Baptist College,389.0,6.0,246.0,84.0,4.0,31.0,40405694,23230,2018,On Campus,15487.03334,15567.334030000002,17854.25372,20569.07709,20860.5796,Florida,FL,Private,4 Year,7040.0,12140,19180,12140,19180
8657,Trinity Baptist College,389.0,6.0,246.0,84.0,4.0,31.0,40405701,25447,2016,Off Campus,14079.0,14152.0,16231.0,18699.0,18964.0,Florida,FL,Private,4 Year,7040.0,12140,19180,12140,19180
8658,Trinity Baptist College,389.0,6.0,246.0,84.0,4.0,31.0,40405702,26508,2017,Off Campus,14701.68141,14777.910030000001,16948.85936,19526.01326,19802.73359,Florida,FL,Private,4 Year,7040.0,12140,19180,12140,19180
8659,Trinity Baptist College,389.0,6.0,246.0,84.0,4.0,31.0,40405703,27155,2018,Off Campus,15487.03334,15567.334030000002,17854.25372,20569.07709,20860.5796,Florida,FL,Private,4 Year,7040.0,12140,19180,12140,19180
8660,Wilberforce University,387.0,0.0,2.0,359.0,3.0,2.0,40384941,23100,2016,On Campus,10493.0,9352.0,14427.0,15100.0,19191.0,Ohio,OH,Private,4 Year,7000.0,13250,20250,13250,20250
8661,Wilberforce University,387.0,0.0,2.0,359.0,3.0,2.0,40384942,23450,2017,On Campus,10651.98485,9493.69697,14645.590909999999,15328.787880000002,19481.77273,Ohio,OH,Private,4 Year,7000.0,13250,20250,13250,20250
8662,Wilberforce University,387.0,0.0,2.0,359.0,3.0,2.0,40384943,23250,2018,On Campus,10561.136359999999,9412.727273,14520.681819999998,15198.05195,19315.61688,Ohio,OH,Private,4 Year,7000.0,13250,20250,13250,20250
8663,Wilberforce University,387.0,0.0,2.0,359.0,3.0,2.0,40384945,23100,2016,Off Campus,10493.0,9352.0,14427.0,15100.0,19191.0,Ohio,OH,Private,4 Year,7000.0,13250,20250,13250,20250
8664,Wilberforce University,387.0,0.0,2.0,359.0,3.0,2.0,40384946,23100,2017,Off Campus,10651.98485,9493.69697,14645.590909999999,15328.787880000002,19481.77273,Ohio,OH,Private,4 Year,7000.0,13250,20250,13250,20250
8665,Wilberforce University,387.0,0.0,2.0,359.0,3.0,2.0,40384947,22900,2018,Off Campus,10561.136359999999,9412.727273,14520.681819999998,15198.05195,19315.61688,Ohio,OH,Private,4 Year,7000.0,13250,20250,13250,20250
8666,College of the Atlantic,386.0,9.0,264.0,3.0,2.0,22.0,40399338,54969,2016,On Campus,12842.0,12568.0,17988.0,22859.0,32344.0,Maine,ME,Private,4 Year,9747.0,43542,53289,43542,53289
8667,College of the Atlantic,386.0,9.0,264.0,3.0,2.0,22.0,40399339,54969,2017,On Campus,12842.0,12568.0,17988.0,22859.0,32344.0,Maine,ME,Private,4 Year,9747.0,43542,53289,43542,53289
8668,College of the Atlantic,386.0,9.0,264.0,3.0,2.0,22.0,40399340,54918,2018,On Campus,12830.08525,12556.33946,17971.31081,22837.79152,32313.99138,Maine,ME,Private,4 Year,9747.0,43542,53289,43542,53289
8669,Pittsburgh Institute of Aeronautics,382.0,6.0,314.0,23.0,2.0,8.0,40365055,38373,2016,Off Campus,27175.0,28108.0,29966.0,31023.0,32351.0,Pennsylvania,PA,Private,2 Year,,15990,15990,15990,15990
8670,Pittsburgh Institute of Aeronautics,382.0,6.0,314.0,23.0,2.0,8.0,40365056,38917,2017,Off Campus,27560.25005,28506.47685,30390.817030000002,31462.80174,32809.62831,Pennsylvania,PA,Private,2 Year,,15990,15990,15990,15990
8671,Pittsburgh Institute of Aeronautics,382.0,6.0,314.0,23.0,2.0,8.0,40365057,40765,2018,Off Campus,28868.96711,29860.12613,31833.945480000002,32956.8341,34367.61564,Pennsylvania,PA,Private,2 Year,,15990,15990,15990,15990
8672,Thomas Aquinas College,378.0,4.0,267.0,0.0,1.0,57.0,40408061,35714,2016,On Campus,15933.0,13562.0,20253.0,21567.0,30828.0,California,CA,Private,4 Year,8400.0,25000,33400,25000,33400
8673,Thomas Aquinas College,378.0,4.0,267.0,0.0,1.0,57.0,40408062,35786,2017,On Campus,15965.121180000002,13589.341209999999,20293.83037,21610.47942,30890.14975,California,CA,Private,4 Year,8400.0,25000,33400,25000,33400
8674,Thomas Aquinas College,378.0,4.0,267.0,0.0,1.0,57.0,40408063,36738,2018,On Campus,16389.83463,13950.85277,20833.69866,22185.37397,31711.907489999998,California,CA,Private,4 Year,8400.0,25000,33400,25000,33400
8675,Thomas Aquinas College,378.0,4.0,267.0,0.0,1.0,57.0,40408070,41248,2016,Off Campus,15933.0,13562.0,20253.0,21567.0,30828.0,California,CA,Private,4 Year,8400.0,25000,33400,25000,33400
8676,Thomas Aquinas College,378.0,4.0,267.0,0.0,1.0,57.0,40408071,42128,2017,Off Campus,15965.121180000002,13589.341209999999,20293.83037,21610.47942,30890.14975,California,CA,Private,4 Year,8400.0,25000,33400,25000,33400
8677,Thomas Aquinas College,378.0,4.0,267.0,0.0,1.0,57.0,40408072,43122,2018,Off Campus,16389.83463,13950.85277,20833.69866,22185.37397,31711.907489999998,California,CA,Private,4 Year,8400.0,25000,33400,25000,33400
8678,Holy Apostles College and Seminary,378.0,12.0,229.0,4.0,0.0,33.0,40407180,24580,2017,On Campus,0.0,12572.59207,0.0,0.0,0.0,Connecticut,CT,Private,4 Year,,9670,9670,9670,9670
8679,Holy Apostles College and Seminary,378.0,12.0,229.0,4.0,0.0,33.0,40407181,22220,2018,On Campus,0.0,12954.79887,0.0,0.0,0.0,Connecticut,CT,Private,4 Year,,9670,9670,9670,9670
8680,Holy Apostles College and Seminary,378.0,12.0,229.0,4.0,0.0,33.0,40407184,18750,2017,Off Campus,0.0,12572.59207,0.0,0.0,0.0,Connecticut,CT,Private,4 Year,,9670,9670,9670,9670
8681,Holy Apostles College and Seminary,378.0,12.0,229.0,4.0,0.0,33.0,40407185,19320,2018,Off Campus,0.0,12954.79887,0.0,0.0,0.0,Connecticut,CT,Private,4 Year,,9670,9670,9670,9670
8682,Baptist Bible College,373.0,5.0,321.0,14.0,6.0,16.0,40394577,21666,2016,On Campus,11088.0,12682.0,15416.0,16096.0,16270.0,Missouri,MO,Private,4 Year,7500.0,14150,21650,14150,21650
8683,Baptist Bible College,373.0,5.0,321.0,14.0,6.0,16.0,40394578,25200,2017,On Campus,12896.59374,14750.5954,17930.54556,18721.4622,18923.84381,Missouri,MO,Private,4 Year,7500.0,14150,21650,14150,21650
8684,Baptist Bible College,373.0,5.0,321.0,14.0,6.0,16.0,40394579,25500,2018,On Campus,13050.12462,14926.197730000002,18144.00443,18944.33675,19149.127669999998,Missouri,MO,Private,4 Year,7500.0,14150,21650,14150,21650
8685,Baptist Bible College,373.0,5.0,321.0,14.0,6.0,16.0,40394586,19886,2016,Off Campus,11088.0,12682.0,15416.0,16096.0,16270.0,Missouri,MO,Private,4 Year,7500.0,14150,21650,14150,21650
8686,Baptist Bible College,373.0,5.0,321.0,14.0,6.0,16.0,40394587,23200,2017,Off Campus,12896.59374,14750.5954,17930.54556,18721.4622,18923.84381,Missouri,MO,Private,4 Year,7500.0,14150,21650,14150,21650
8687,Baptist Bible College,373.0,5.0,321.0,14.0,6.0,16.0,40394588,23500,2018,Off Campus,13050.12462,14926.197730000002,18144.00443,18944.33675,19149.127669999998,Missouri,MO,Private,4 Year,7500.0,14150,21650,14150,21650
8688,University of the West,368.0,74.0,42.0,6.0,1.0,66.0,40293715,24950,2017,On Campus,11915.06394,0.0,14059.92143,16714.66483,0.0,California,CA,Private,4 Year,7764.0,15440,23204,15440,23204
8689,University of the West,368.0,74.0,42.0,6.0,1.0,66.0,40293716,25914,2018,On Campus,12375.429540000001,0.0,14603.158480000002,17360.47392,0.0,California,CA,Private,4 Year,7764.0,15440,23204,15440,23204
8690,University of the West,368.0,74.0,42.0,6.0,1.0,66.0,40293723,31644,2017,Off Campus,11915.06394,0.0,14059.92143,16714.66483,0.0,California,CA,Private,4 Year,7764.0,15440,23204,15440,23204
8691,University of the West,368.0,74.0,42.0,6.0,1.0,66.0,40293724,32940,2018,Off Campus,12375.429540000001,0.0,14603.158480000002,17360.47392,0.0,California,CA,Private,4 Year,7764.0,15440,23204,15440,23204
8692,American Academy of Art,365.0,23.0,205.0,36.0,0.0,83.0,40404275,42974,2016,Off Campus,29188.0,30050.0,33140.0,36856.0,37705.0,Illinois,IL,Private,4 Year,,34100,34100,34100,34100
8693,American Academy of Art,365.0,23.0,205.0,36.0,0.0,83.0,40404276,43974,2017,Off Campus,29867.201380000002,30749.260019999998,33911.163960000005,37713.63485,38582.390980000004,Illinois,IL,Private,4 Year,,34100,34100,34100,34100
8694,American Academy of Art,365.0,23.0,205.0,36.0,0.0,83.0,40404277,45024,2018,Off Campus,30580.36282,31483.48304,34720.886119999996,38614.151439999994,39503.65151,Illinois,IL,Private,4 Year,,34100,34100,34100,34100
8695,Aultman College of Nursing and Health Sciences,358.0,2.0,314.0,16.0,3.0,2.0,40386475,28190,2017,Off Campus,13377.975690000001,15483.01996,0.0,21174.20864,22844.53774,Ohio,OH,Private,2 Year,,18510,18510,18510,18510
8696,Aultman College of Nursing and Health Sciences,358.0,2.0,314.0,16.0,3.0,2.0,40386476,28700,2018,Off Campus,13620.003630000001,15763.13135,0.0,21557.28229,23257.83019,Ohio,OH,Private,2 Year,,18510,18510,18510,18510
8697,Good Samaritan College of Nursing and Health Science,353.0,6.0,296.0,39.0,0.0,9.0,40385969,31768,2016,Off Campus,13326.0,15423.0,20075.0,21808.0,21808.0,Ohio,OH,Private,2 Year,,15959,15959,15959,15959
8698,Good Samaritan College of Nursing and Health Science,353.0,6.0,296.0,39.0,0.0,9.0,40385970,31708,2017,Off Campus,13300.83128,15393.87069,20037.08449,21766.811380000003,21766.811380000003,Ohio,OH,Private,2 Year,,15959,15959,15959,15959
8699,Good Samaritan College of Nursing and Health Science,353.0,6.0,296.0,39.0,0.0,9.0,40385971,31708,2018,Off Campus,13300.83128,15393.87069,20037.08449,21766.811380000003,21766.811380000003,Ohio,OH,Private,2 Year,,15959,15959,15959,15959
8700,Lac Courte Oreilles Ojibwa Community College,352.0,0.0,82.0,1.0,258.0,9.0,40353702,18690,2017,Off Campus,17453.0,0.0,0.0,0.0,0.0,Wisconsin,WI,Public,2 Year,,5850,5850,5850,5850
8701,Lac Courte Oreilles Ojibwa Community College,352.0,0.0,82.0,1.0,258.0,9.0,40353703,18690,2018,Off Campus,17453.0,0.0,0.0,0.0,0.0,Wisconsin,WI,Public,2 Year,,5850,5850,5850,5850
8702,Bellin College,351.0,3.0,334.0,1.0,3.0,5.0,40354883,32300,2016,Off Campus,21126.0,23901.0,22084.0,28474.0,29833.0,Wisconsin,WI,Private,4 Year,,22178,22178,22178,22178
8703,Bellin College,351.0,3.0,334.0,1.0,3.0,5.0,40354884,32300,2017,Off Campus,21126.0,23901.0,22084.0,28474.0,29833.0,Wisconsin,WI,Private,4 Year,,22178,22178,22178,22178
8704,Bellin College,351.0,3.0,334.0,1.0,3.0,5.0,40354885,32300,2018,Off Campus,21126.0,23901.0,22084.0,28474.0,29833.0,Wisconsin,WI,Private,4 Year,,22178,22178,22178,22178
8705,Fort Peck Community College,346.0,4.0,39.0,1.0,297.0,4.0,40393471,15100,2017,Off Campus,1198.0,1890.0,2387.0,1360.0,0.0,Montana,MT,Public,2 Year,6075.0,2520,8595,2520,8595
8706,Fort Peck Community College,346.0,4.0,39.0,1.0,297.0,4.0,40393472,15100,2018,Off Campus,1198.0,1890.0,2387.0,1360.0,0.0,Montana,MT,Public,2 Year,6075.0,2520,8595,2520,8595
8707,Criswell College,343.0,17.0,193.0,76.0,2.0,35.0,40241036,26222,2017,Off Campus,14979.396830000002,0.0,12015.93491,20284.335430000003,22725.40786,Texas,TX,Private,4 Year,,13120,13120,13120,13120
8708,Criswell College,343.0,17.0,193.0,76.0,2.0,35.0,40241037,24041,2018,Off Campus,13733.49399,0.0,11016.51633,18597.19732,20835.234930000002,Texas,TX,Private,4 Year,,13120,13120,13120,13120
8709,Talmudical Seminary Oholei Torah,330.0,0.0,330.0,0.0,0.0,0.0,40388649,20500,2017,On Campus,5147.0,4584.0,7563.0,10746.0,0.0,New York,NY,Private,4 Year,7700.0,9800,17500,9800,17500
8710,Talmudical Seminary Oholei Torah,330.0,0.0,330.0,0.0,0.0,0.0,40388650,21500,2018,On Campus,5398.073171,4807.609756,7931.926829000001,11270.19512,0.0,New York,NY,Private,4 Year,7700.0,9800,17500,9800,17500
8711,Talmudical Seminary Oholei Torah,330.0,0.0,330.0,0.0,0.0,0.0,40388658,27140,2017,Off Campus,5147.0,4584.0,7563.0,10746.0,0.0,New York,NY,Private,4 Year,7700.0,9800,17500,9800,17500
8712,Talmudical Seminary Oholei Torah,330.0,0.0,330.0,0.0,0.0,0.0,40388659,28014,2018,Off Campus,5398.073171,4807.609756,7931.926829000001,11270.19512,0.0,New York,NY,Private,4 Year,7700.0,9800,17500,9800,17500
8713,Welch College,329.0,2.0,264.0,30.0,1.0,9.0,40362850,31930,2016,On Campus,17597.0,21647.0,19572.0,24530.0,28680.0,Tennessee,TN,Private,4 Year,7704.0,19012,26716,19012,26716
